Column1
Jméno rubriky,Název článku/videa,Views,Dokoukanost do 25 %,Dokoukanost do 50 %,Dokoukanost do 75 %,Dokoukanost do 100 %
Tipy a trendy,Nocování v létajícím talíři zaujme nejen děti, ale i zvídavé dospělé,1,0.0,0.0,0.0,0.0
Stalo se,Pražská zoo má párek pand červených, samice je ze Švédska,1,100.0,100.0,100.0,0.0
Evropa,U italského pobřeží šla ke dnu obří jachta, stráž zveřejnila poslední záběry,1,100.0,100.0,0.0,0.0
Evropa,Už žádný Dněpropetrovsk. Ukrajina do půl roku přejmenuje 66 měst,1,100.0,0.0,0.0,0.0
Věda a školy,Před 70 lety se v Novém Mexiku našly údajné zbytky mimozemské lodi,1,100.0,100.0,100.0,100.0
Krimi,Policie odhalila největší pěstírnu marihuany, byl v ní zazděný zahradník,1,100.0,0.0,0.0,0.0
AutoMoto,Omlazený Renault Trafic přijíždí v obytné variantě,1,0.0,0.0,0.0,0.0
Domácí,Pražané jsou zpovykaní. Praha nemá velký problém s dopravou, říká Krnáčová,1,100.0,0.0,0.0,0.0
Koktejl,Agresivní labuť jménem Tyson terorizuje všechny lidi ve svém okolí,1,100.0,100.0,100.0,100.0
Krimi,Kokain v supermarketech je největší nález této drogy v historii Česka,1,100.0,100.0,100.0,100.0
Věda a školy,NASA otestuje systém ochrany před asteroidy,1,0.0,0.0,0.0,0.0
Domácí,Zaměstnanci areálu Podkovářská hrají basketbal na střeše,1,0.0,0.0,0.0,0.0
Krimi,Ke stavbě nelegální slepičárny ve Vrdech dopomohli úředníci,1,0.0,0.0,0.0,0.0
Hardware,Jak se změnily počítače za 25 let,1,100.0,0.0,0.0,0.0
Domácí,Kobra adoptovala královédvorské kobry,1,0.0,0.0,0.0,0.0
Krimi,Závodní auto na Valašské rallye zabilo tři lidi,1,0.0,0.0,0.0,0.0
Cestování,Cesta do Ďáblova chřtánu vodopádů Iguazu,1,100.0,100.0,100.0,100.0
Kultura,Zemřel Karel Čáslavský,1,100.0,100.0,100.0,100.0
Domácí,Andrea přežila meningokok. Lékaři jí nedávali téměř žádné šance,1,100.0,100.0,100.0,100.0
Ekonomika,Praze se uleví, otevřela se část Vysočanské radiály,1,100.0,100.0,0.0,0.0
Krimi,Muž prodával halucinogenní šalvěj divotvornou,1,100.0,100.0,100.0,100.0
Jak bydlí VIP,Jak bydlí sopranistka Pavlína Senić,1,0.0,0.0,0.0,0.0
Domácí,Prezident vyvěsil na Hradě husitské prapory,1,100.0,100.0,100.0,100.0
Kultura,Zemřel zpěvák Petr Muk,1,0.0,0.0,0.0,0.0
Domácí,Vyrobte si domácí klimatizaci za pár minut,1,0.0,0.0,0.0,0.0
Cestování,Na Mallorce se zdržíte v místech, kde byste to nejméně čekali,1,0.0,0.0,0.0,0.0
Koktejl,V Číně vedrem praskl most. Zachytila to kamera,1,100.0,0.0,0.0,0.0
Tipy a trendy,Lublaňský mrakodrap Nebotičnik má vazby na Česko,1,100.0,100.0,100.0,100.0
Koktejl,Vraťte ho do Polska! Obyvatele Hanušovic trápí drzý přivandrovalý rys,1,0.0,0.0,0.0,0.0
Cestování,Aerolinky opět vyslaly letušku do 828 metrů. I s největším dopravním letadlem,1,100.0,100.0,100.0,100.0
Domácí,Rekonstrukce operace Anthropoid: Záběry z historického mercedesu i pohled z dronu,1,100.0,100.0,100.0,100.0
Krimi,Muže obžalované z vraždy zmizelého tuneláře Říhy soud zprostil viny,1,100.0,100.0,100.0,100.0
Cestování,Chorvatsko otevřelo most na Pelješac. Výrazně zkrátí cestu,1,100.0,100.0,100.0,100.0
Krimi,Čtyřiasedmdesáti ranami ubodal seniora. Soud mu potvrdil 22 let,1,100.0,100.0,100.0,100.0
Zdraví,I s polovinou těla žije běžný život. Bez speciálního vozíku ale může zemřít,1,100.0,100.0,100.0,0.0
Krimi,Samozvaný král pedofilů „Plyšáček“ stanul před soudem, s šestiletou plánoval svatbu,1,100.0,100.0,100.0,100.0
Věda a školy,Vědci odhalili tajemství dokonalých šestiúhelníků včelích pláství,1,100.0,100.0,100.0,100.0
Kultura,Igor Orozovič vydává klip Náušnice,1,100.0,100.0,100.0,0.0
Kultura,Berenika Kohoutová v písni Dělám stojky dělá... stojky,1,100.0,0.0,0.0,0.0
Bydlení,Architektonický skvost z betonu od Josefa Pleskota nejen z ptačí perspektivy,1,100.0,100.0,100.0,100.0
Krimi,Exšéf Poldovky Stehlík je vinen, rozhodl po 22 letech soud. Potrestán nebude,1,100.0,100.0,0.0,0.0
Zahraniční,Brazilský prezident na schůzi vlády sprostě nadával na guvernéry,1,100.0,100.0,100.0,100.0
Věda a školy,U Slunce se objevil tajemný objekt vypadající jako tmavá planetka,1,100.0,100.0,100.0,100.0
Testy,Vyzkoušeli jsme Bentley Mulsanne, ročně se v Česku prodá jediný kus,1,100.0,100.0,100.0,100.0
Krimi,V Jablonci shořely historické Sluneční lázně, škoda za 10 milionů,1,100.0,100.0,100.0,100.0
Domácí,Unikátní česká technologie přemění odpad na suroviny. Nahradit tím může ropu,1,100.0,100.0,100.0,100.0
Krimi,Sedmnáctiletá dívka se zřítila v Brně z hradeb, pád natočila kamera,1,100.0,0.0,0.0,0.0
Zdraví,Deset cviků s kaskadérkou Hankou Dvorskou, které vás dostanou do skvělé formy,1,100.0,0.0,0.0,0.0
Krimi,Řidička luxusního SUV zabila holčičku na odrážedle, od soudu chtěla odejít bez trestu,1,0.0,0.0,0.0,0.0
AutoMoto,Profesionální cyklisté v Olomouci ignorovali červenou na semaforu,1,100.0,0.0,0.0,0.0
Věda a školy,Mravenci z Bornea fungují jako sebevražední atentátníci. Chrání tím svou kolonii,1,100.0,100.0,100.0,100.0
Parlamentní volby,Maláčová odhodila ostych a prodávala Nový prostor,1,100.0,100.0,100.0,100.0
Cestování,Původních sedm divů světa ožívá pomocí 3D rekonstrukce. Takhle by vypadaly dnes,1,100.0,100.0,100.0,100.0
Krimi,Motorkář se v Praze srazil s dodávkou. Pak narazil do zdi,1,100.0,100.0,100.0,100.0
Koktejl,Tati, mně se chce kadit. Syn náměstka vběhl do rozhovoru s Českou televizí,1,0.0,0.0,0.0,0.0
Věda a školy,Zelená Sahara? Jednou k tomu zase dojde, tvrdí vědci,1,100.0,100.0,100.0,100.0
Krimi,Všechno špatně. Strážníci nechali po zákroku na otce plačící dítě na ulici, nekontaktovali ani policii,1,100.0,100.0,100.0,100.0
Krimi,Policie už řeší zmizení 11leté německé dívky, zajela na farmu za sektou Dvanáct kmenů,1,100.0,100.0,100.0,100.0
Jak bydlí VIP,Heidi Janků si užívá vlastní Jadran,1,100.0,0.0,0.0,0.0
Kultura,Dáša Zázvůrková natočila klip s Olgou Špátovou a Janem Malířem,1,100.0,0.0,0.0,0.0
Jak bydlí VIP,Zpěvačka Petra Černocká ve svém domku maluje na meruňkovo,1,100.0,100.0,100.0,100.0
Krimi,Devět, osm a tři a půl roku vězení. Soud potvrdil tresty za vypálení vzácného kostela v Třinci,1,100.0,100.0,100.0,100.0
Krimi,Malíř dostal za znásilnění dívky sedm let. Stala se z ní alkoholička,1,100.0,100.0,100.0,0.0
Krimi,U Slaného se srazil motocykl s autobusem a třemi auty,1,100.0,100.0,100.0,100.0
Cestování,U pražského letiště se usídlili dinosauři. Nové muzeum láká na originální kostry i modely,1,0.0,0.0,0.0,0.0
Evropa,Vrak největšího letounu světa míří k recyklaci,1,0.0,0.0,0.0,0.0
Vánoce,Po čem muži touží aneb Jak udělat radost svému partnerovi,1,100.0,100.0,100.0,100.0
Bydlení,Uklidí a ještě se sám vyčistí. Otestovali jsme chytrý robotický vysavač od Samsungu,1,100.0,100.0,100.0,100.0
Domácí,Od trilobitů k mamutům: Nová výstava Národního muzea ukazuje, jak na Zemi vznikal život,1,0.0,0.0,0.0,0.0
Krimi,Jeřáb visící nad nádrží Dlouhé stráně se pod dohledem hasičů zřítil do vody,1,100.0,100.0,0.0,0.0
Koktejl,Blesk zasáhl tři auta na dálnici, jedna z řidiček situaci natočila,1,100.0,100.0,100.0,100.0
Kultura,Americký rapper DMX zemřel po předávkování,1,0.0,0.0,0.0,0.0
Cestování,Obří vodotrysk chrlí vodu do výšky 140 metrů,1,100.0,100.0,100.0,100.0
AutoMoto,Test Fordu Focus Active 2,0 EcoBlue: Není jen dalším crossoverem,1,100.0,100.0,100.0,100.0
AutoMoto,Řídili jsme mustang s 10stupňovou převodovkou,1,100.0,100.0,100.0,100.0
Stalo se,Automobil na dálnici D1 trefila letící lopata,1,100.0,100.0,100.0,100.0
Tipy a trendy,Styl bydlení v 70. a 80. letech si můžete připomenout na retro výstavě,1,0.0,0.0,0.0,0.0
Evropa,Lavrov hájí útok na porodnici: Radikální skupina Azov tam měla základnu,1,0.0,0.0,0.0,0.0
Cestování,Největší jachta světa bude brázdit moře rekordní rychlostí,1,0.0,0.0,0.0,0.0
Krimi,Soud trestal Švábův gang – dvakrát doživotí,1,100.0,100.0,100.0,100.0
Krimi,Měl u sebe pervitin a vyhýbal se vězení, zásah policejním taserem natočila kamera,1,100.0,100.0,100.0,100.0
Domácí,Sklípkan Růženka zbavuje lidi strachu z pavouků,1,0.0,0.0,0.0,0.0
Věda a školy,Severní pól bude do roku 2050 v létě úplně bez ledu,1,100.0,100.0,100.0,100.0
Tipy a trendy,Šikovný tatínek postavil s dětmi na zahradě hřiště na minigolf,1,100.0,100.0,100.0,100.0
Domácí,Neumíme si představit, že tornádo přijde znovu, říká starosta téměř opravených Lužic,1,100.0,100.0,100.0,100.0
Koktejl,Jak poznáte dobře načepované pivo, které vám bude chutnat,1,100.0,0.0,0.0,0.0
Tipy a trendy,Poslední český zvonař otevírá svou zvonárnu veřejnosti v rámci festivalu architektury,1,0.0,0.0,0.0,0.0
Koktejl,Kotě přežilo 1600 kilometrů v motoru auta,1,100.0,100.0,100.0,0.0
Kultura,Zemřel zpěvák Miro Žbirka,1,100.0,100.0,0.0,0.0
Krimi,Motorkář ujížděl po D1 přes 200 kmh. Pak nevybral sjezd,1,100.0,100.0,0.0,0.0
Kultura,Lenka Nová odesílá písňový vzkaz na Adresu: Nebe,1,0.0,0.0,0.0,0.0
Krimi,Brněnský soud zabral dům matce lupičů, kteří ukradli 77 milionů,1,100.0,100.0,100.0,100.0
MFF KV,Vagnerová o novém filmu Hranice lásky: Měla jsem v plánu navštívit swingers party,1,0.0,0.0,0.0,0.0
Kultura,Iron Maiden mají po šesti letech novou píseň The Writing on the Wall,1,0.0,0.0,0.0,0.0
Domácí,Hledači vltavínů v jižních Čechách hloubí několikametrové jámy a ničí lesy,1,100.0,100.0,100.0,100.0
Kultura,Zemřela Dolores O'Riordanová, zpěvačka skupiny Cranberries,1,100.0,0.0,0.0,0.0
Krimi,Lupič ozbrojený nožem přepadl večerku v Havířově,1,100.0,100.0,100.0,100.0
Krimi,Za vytetovaný hákový kříž čeká demonstranta trest,1,100.0,100.0,100.0,100.0
Krimi,Starostu soudí kvůli účetní, která okrádala obec,1,100.0,100.0,100.0,100.0
Krimi,U Prahy hořelo v plynové stanici,1,100.0,100.0,100.0,100.0
Kultura,Rolling Stones dobrovolně vrátili práva na Bitter Sweet Symphony, která vysoudili,1,100.0,100.0,100.0,0.0
Věda a školy,Trpasličí planeta Ceres? Slaný vodní svět, tvrdí vědci,1,100.0,0.0,0.0,0.0
Jak bydlí VIP,Jak bydlí zpěvák Michal David ve velkorysém domě na okraji Prahy,1,100.0,100.0,100.0,100.0
Mobil,Telefonní budky sloužily v Česku 110 let. Před rokem skončila poslední,1,100.0,100.0,100.0,100.0
Krimi,Bývalý boxer málem umlátil známého kvůli hledání motorky, tvrdí obžaloba,1,100.0,100.0,100.0,100.0
Domácí,Psovodi celého světa štěkají na své psy povely v češtině,1,0.0,0.0,0.0,0.0
Koronavirus,Vláda otevřela sportoviště. Lidé se předhánějí v rezervacích,1,100.0,0.0,0.0,0.0
Kultura,Autoři klipů Jordan Haj a Givinar Kříž: Nápady nám jen tak nedojdou,1,100.0,100.0,100.0,100.0
Válka na Ukrajině,Zelenskyj poslal Radě bezpečnosti otřesné video. Nejdřív ho nepustili,1,100.0,100.0,100.0,100.0
Domácí,Nejdřív Daniel Hůlka, pak i další vandalové. Tulipány v Olomouci lákají nenechavce,1,100.0,100.0,100.0,100.0
Domácí,Bezpečí nemocnice a přitom pohodlí. Pražská nemocnice otevřela nové porodní pokoje,1,100.0,100.0,100.0,100.0
Krimi,Kamion vjel na červenou na přejezd. Prorazil závoru a ujel,1,100.0,0.0,0.0,0.0
MFF KV,RECENZE: Zátopek na 100 procent. Film, který dosahuje mezinárodních kvalit,1,100.0,0.0,0.0,0.0
Kultura,Poslechněte si nový hlas Spejbla a Hurvínka. Ondřej Lážnovský fistulku trénoval už jako dítě,1,0.0,0.0,0.0,0.0
Krimi,Za krádeže zbraní z muničního skladu ve Vrběticích padly tresty,1,100.0,100.0,100.0,100.0
Krimi,Policie našla v Krumlově po třech dnech tělo vodáka z převrhnutého raftu,1,100.0,100.0,100.0,100.0
Krimi,Obžaloba: Kněz znásilňoval dívky, aby je odnaučil chuti na sex,1,100.0,100.0,100.0,100.0
Krimi,Zvířecí peklo na Domažlicku. Desítky psů živořily, živily se i vlastními výkaly,1,100.0,100.0,100.0,100.0
Krimi,Gang pašeráků hašiše dostal dohromady 78,5 roku,1,100.0,100.0,100.0,100.0
Krimi,Kotrmelce v tunelu, nárazy do zdi. Video ukazuje nehody v Blance,1,100.0,100.0,100.0,0.0
Domácí,Před 80 lety seskočili výsadkáři s cílem odstranit Heydricha,1,100.0,100.0,100.0,100.0
Koktejl,Ideál krásy v osmnácti zemích světa,1,100.0,100.0,100.0,100.0
Kultura,V novém videoklipu k písni Máma ctí písničkářka Kaczi mateřskou lásku,1,0.0,0.0,0.0,0.0
Cestování,Nejdelší tunel světa i nejvýše položená železnice. Ve Švýcarsku hrají vlaky prim,1,0.0,0.0,0.0,0.0
Kultura,Zemřel herec Miloš Hlavica z Nemocnice na kraji města,1,100.0,0.0,0.0,0.0
Krimi,Po brněnské Staré dálnici jely děti v malém autíčku. Jede to 300 kmh, tvrdily hlídce,1,100.0,100.0,100.0,100.0
Krimi,Demonstranti postříkali zeď ruského velvyslanectví v Praze,1,0.0,0.0,0.0,0.0
Domácí,Lékaři u těhotné ženy s mozkovou smrtí simulovali i chůzi, dítě kojí jeho teta,1,100.0,100.0,100.0,100.0
Krimi,Nevinen. Plavčík za utonutí 14letého chlapce v libereckém bazénu nemůže,1,100.0,100.0,100.0,100.0
Tipy a trendy,Do luxusního obytného autobusu zaparkujete i auto,1,100.0,100.0,100.0,100.0
Vánoce,Žloutkové řezy podle cukrářky Mirky van Gils Slavíkové,1,0.0,0.0,0.0,0.0
Zahrada,Muž 13 let buduje za domem japonskou zahradu. Čistotu jejího stylu oceňují i Japonci,1,100.0,100.0,100.0,100.0
Evropa,České gripeny startovaly k ruským strojům. Vzdušný výpad natočily,1,100.0,100.0,100.0,100.0
AutoMoto,Nejsilnější sériová motorka světa má velký motor i na poměry aut,1,100.0,100.0,100.0,100.0
Cestování,Na tuniský ostrov Džerba jezdí Češi jako na chatu,1,0.0,0.0,0.0,0.0
Zdraví,Pět vysoce efektivních cviků pro komplexní procvičení celého těla,1,0.0,0.0,0.0,0.0
Koktejl,Plachetník se torpédoval do lodi, rybáři v panice vyskočili ven,1,100.0,100.0,0.0,0.0
Koktejl,Právník si během videohovoru omylem zapnul filtr. Se soudcem tak mluvil jako koťátko,1,100.0,100.0,100.0,100.0
Evropa,V Tatrách se utrhla kamenná lavina,1,100.0,100.0,100.0,100.0
AutoMoto,Nový futuristický cadillac. Koncept Celestiq má odpovídat sériové verzi,1,100.0,100.0,100.0,100.0
Cestování,Babiččiným údolím po stopách Boženy Němcové,1,100.0,100.0,100.0,100.0
Domácí,Bez mříží a dozorců. Takhle vypadá první otevřená věznice v Čechách,1,100.0,100.0,100.0,100.0
Cestování,Split a okolí lákají na antické památky i nejhezčí pláž Jadranu,1,100.0,100.0,100.0,0.0
Hardware,Bič na drony. Speciální puška je sundá z oblohy,1,100.0,100.0,100.0,100.0
Domácí,Česká národní banka se otevřela veřejnosti. Má druhou největší zlatou minci na světě,1,100.0,100.0,0.0,0.0
Domácí,Práce v oblacích. Jeřábnice Jitka řídí padesátimetrový kolos,1,100.0,100.0,100.0,100.0
Krimi,Tragédie v policejní rodině: Muž zabil družku, své dvě děti a pak i sebe,1,0.0,0.0,0.0,0.0
AutoMoto,Skryté policejní majáky jsou evropským unikátem, legální podle všeho jsou,1,100.0,0.0,0.0,0.0
Tipy a trendy,Tuto jehlu žádná kupka sena jen tak neskryje. Bude měřit 555 metrů,1,100.0,100.0,100.0,100.0
Zdraví,Zuby se musí čistit až do úplného vyčištění. Časové limity jsou nesmysly, tvrdí dentista,1,0.0,0.0,0.0,0.0
Domácí,Příběhy a cíle pěti atraktivních kandidátek do voleb,1,100.0,100.0,100.0,100.0
Krimi,Dramatická záchrana na mostě u Prahy. Policista zachytil sebevraha, který uklouzl,1,100.0,100.0,100.0,100.0
Krimi,Přítele bodla dvěma noži 22krát a ohnula o něj pánev. Soud jí potvrdil 8,5 roku,1,100.0,100.0,100.0,100.0
Zdraví,Otec dvou dětí bojuje s ALS. I přes zákeřnou nemoc se snaží žít naplno a cestovat,1,100.0,100.0,100.0,0.0
Domácí,Palacký má ve svém rodišti vlastní vyhlídky,1,100.0,0.0,0.0,0.0
Zdraví,Naučte se s námi správně dýchat a vyzkoušejte cviky na posílení středu těla,1,100.0,100.0,0.0,0.0
Kultura,Zemřel Jan Kašpar, dlouholetý člen Divadla Járy Cimrmana,1,100.0,0.0,0.0,0.0
Mobil,Smartphony s ohebnými displeji jsou fenomén. Jak je to ale s opravami?,1,100.0,100.0,100.0,0.0
Kultura,Pozor na vulgarity či sex. ČT bude varovat diváky piktogramy,1,100.0,100.0,0.0,0.0
Domácí,Konec. Soud pustil neočkované do restaurací,1,100.0,100.0,100.0,100.0
Koktejl,Národní muzeum otevírá expozici Zázraky evoluce. Dominantou je největší krakatice na světě,1,0.0,0.0,0.0,0.0
AutoMoto,Nárazový test ukázal, jak nebezpečné je neodborně opravené auto,1,100.0,100.0,100.0,100.0
Domácí,Čeští vědci představili unikátní způsob, jak odchytit nebezpečné drony,1,0.0,0.0,0.0,0.0
Krimi,Motorkář na Jičínsku narazil do traktoru. Na místě zahynul on i spolujezdec,1,0.0,0.0,0.0,0.0
Krimi,Rád v autě machroval. Pak zabil při nehodě 16letou kamarádku,1,100.0,100.0,100.0,100.0
Krimi,Vypadni do hajzlu, nou ingliš. Trapnost strážníků na pražské magistrále neznala mezí,1,100.0,100.0,0.0,0.0
Amerika,Skončil jeden z největších vesmírných projektů: Cassini shořela v atmosféře Saturnu,1,100.0,100.0,100.0,100.0
Krimi,Muž močil v Brně na ulici a pak surově zbil strážnice. Útok zachytily kamery,1,100.0,100.0,100.0,100.0
MFF KV,Vagnerová a Křenková v odvážném snímku plném erotiky Hranice lásky,1,100.0,100.0,100.0,100.0
Zahrada,Majitel pojal svou předzahrádku jako příležitost ke zkrášlení okolí domu,1,100.0,0.0,0.0,0.0
Amerika,Školák se vážně popálil při hře se solí a ledem,1,100.0,100.0,100.0,100.0
Tipy na výlety,Zámek na rozhraní dvou světů vzpomíná na malé moře a mění se před očima návštěvníků,1,100.0,100.0,100.0,100.0
Domácí,Ve Stromovce žije devět druhů netopýrů, dostali nové budky,1,0.0,0.0,0.0,0.0
Zdraví,Cviky, které vás rozehřejí na začátku každého cvičení a podpoří spalování,1,100.0,100.0,100.0,0.0
Krimi,Mladík zasadil seniorovi 74 ran nožem. Dostal výjimečný trest,1,100.0,100.0,100.0,100.0
Koktejl,S mečem v ruce vypustil na rušné ulici kobry a provedl bizarní rituál,1,100.0,100.0,100.0,100.0
Zahraniční,Ruské propagační video se okamžitě dočkalo kruté parodie,1,100.0,100.0,100.0,100.0
AutoMoto,Toyota Corolla Cross míří do Evropy,1,100.0,0.0,0.0,0.0
Finance,Vysokoškolské koleje jsou plné, studenti hledají i mnohem dražší pronájmy,1,100.0,0.0,0.0,0.0
Cestování,Slovenské termální koupaliště Podhájska opět otevírá své brány,1,100.0,100.0,100.0,100.0
Domácí,Zemana převezli do nemocnice. Záběry ukazují, že je v bezvládném stavu,1,0.0,0.0,0.0,0.0
Domácí,Legendární Jonákův Discoland zchátral k nepoznání,1,100.0,100.0,100.0,100.0
Testy,Test Rolls-Royce Cullinan Frozen Lakes: Ledové království,1,0.0,0.0,0.0,0.0
Krimi,Za brutální napadení potvrdil soud „rapperovi“ 6 let za mřížemi,1,100.0,100.0,100.0,100.0
Krimi,Po znásilnění výtvarníkem se z dívky stala alkoholička, tvrdí obžaloba,1,100.0,100.0,100.0,100.0
Krimi,Muž oběť usmrtil, rozpustil a vylil do kanálu, tvrdí obžaloba,1,100.0,100.0,100.0,100.0
Cestování,Hrad a zámek Frýdlant odhaluje svou velkolepost z ptačí perspektivy,1,0.0,0.0,0.0,0.0
Krimi,Za loupežnou vraždu v pražské tramvaji číslo 17 dostal muž 17 let vězení,1,100.0,100.0,100.0,100.0
Jak na to,Ptáčci z papíru, kteří vypadají úplně jako živí,1,0.0,0.0,0.0,0.0
Cestování,Chorvatský Brač: ostrov ze slavného bílého kamene,1,100.0,100.0,0.0,0.0
Koktejl,Nejen chovné zvíře, ale i šampión. Králík umí vyskočit i metr do výšky,1,100.0,100.0,0.0,0.0
Domácí,Ustavující schůze Sněmovny skončila, Babišova vláda podá ve čtvrtek demisi,1,0.0,0.0,0.0,0.0
Domácí,Vrabec domácí už není v Česku v hrsti a nebude ani na střeše,1,100.0,0.0,0.0,0.0
Tipy a trendy,Ptačí budky pro lidi můžou být i tam, kde žádné jiné budovy neobstojí,1,100.0,100.0,100.0,100.0
Krimi,Na dálnici z Prahy do Plzně se odehrála honička jako z akčního filmu,1,100.0,100.0,0.0,0.0
Bydlení,Prvorepubliková Hönigova vila v Ústí nad Labem je na prodej,1,100.0,100.0,100.0,0.0
Domácí,Zeman udělí vyznamenání Zelenskému,1,100.0,100.0,100.0,100.0
Krimi,Soud poslal do vazby muže obviněného z vraždy dvouleté holčičky,1,0.0,0.0,0.0,0.0
Koktejl,Darwinovu cenu za nerozmnožení se dostal mladík, který hloupě spadl z balkónu,1,100.0,100.0,100.0,100.0
Domácí,Půl roku odebírá lidem vzorky na covid. Důležité je šířit mezi lidmi klid, říká,1,100.0,100.0,100.0,100.0
Koktejl,Na pilota za letu vykoukl had. Muž se ani nehnul a jen informoval věž,1,100.0,0.0,0.0,0.0
Krimi,Do Plzně se sjeli evropští skinheadi, koncert jim ukončila policie,1,100.0,100.0,0.0,0.0
Testy,Test nejrychlejšího dieselového auta světa, Porsche Panamery 4S Diesel,1,100.0,100.0,100.0,100.0
Kultura,Zemřel František Švihlík, herec z Četnických humoresek,1,100.0,100.0,100.0,100.0
Domácí,Metanol rozpoznají vědci i v zavřené lahvi, test netrvá ani tři minuty,1,100.0,0.0,0.0,0.0
Krimi,Středočeský gang zlodějů neexistuje, tvrdí policie. O podezřelých z února ale mlčí,1,0.0,0.0,0.0,0.0
Koktejl,Miley Cyrus se v klipu svlékla do naha a video zlomilo všechny rekordy,1,0.0,0.0,0.0,0.0
Koktejl,Jak dostat tři nápoje za cenu jednoho? Mladíci přelstili automat,1,100.0,100.0,100.0,100.0
Krimi,Za brutální ubodání prostitutky dostal Polák devatenáct let,1,100.0,100.0,100.0,100.0
Koktejl,Turecký Kırkpınar: zápas mužů v oleji je unikátní podívaná zapsaná v UNESCO,1,0.0,0.0,0.0,0.0
Krimi,Při nehodě lanovky na Ještěd prasklo tažné lano,1,100.0,100.0,100.0,100.0
Stalo se,Zemřela Blanka Bohdanová,1,100.0,100.0,0.0,0.0
Krimi,Hlas v telefonu oznámil únos „policajta na nožičce” v Zářecké Lhotě,1,100.0,100.0,100.0,100.0
Krimi,Hostu restaurace dupl na hlavu s takovou silou, že zemřel. Soud mu snížil trest,1,100.0,100.0,100.0,100.0
Krimi,Kombajnér jel ze žní na Prostějovsku, i se strojem zabloudil v Brně,1,100.0,100.0,0.0,0.0
Krimi,Testy DNA bouraly pomníčky. Trojnásobného vraha z Klučova dohnaly po 13 letech,1,100.0,100.0,100.0,0.0
Koktejl,Ženu z Brna překvapil na zahrádce jezevec,1,100.0,100.0,100.0,0.0
Kultura,RECENZE: Riskovali vše. Útěk z komunistické NDR ve filmu Balón,1,100.0,100.0,0.0,0.0
Krimi,Neslyšící muž se chlubil známým vraždou, soud mu vyměřil 15,5 roku vězení,1,100.0,100.0,100.0,100.0
Krimi,Mámil ženy na seznamkách falešným průkazem tajné služby. Sebrala ho zásahovka,1,100.0,100.0,0.0,0.0
Krimi,Kajínek se ohradil proti přirovnání jeho případu ke kauze vraždy pumpařky,1,100.0,100.0,100.0,0.0
Koktejl,Horskou dráhu známou ze slavného seriálu zachvátil požár,1,0.0,0.0,0.0,0.0
Domácí,Kultura, jídlo, design. Na Florenci vyrostl kontejnerový market Manifesto,1,100.0,100.0,100.0,100.0
Evropa,Vědci objevili u Dánska vrak nejmodernější nacistické ponorky,1,100.0,100.0,100.0,100.0
Kultura,Xindl X představuje skladbu a videoklip Byznys. Budoucnost podle něho není růžová,1,100.0,100.0,100.0,100.0
Krimi,Ukradl tričko za dvě stovky a pokousal ochranku, soud ho poslal do vězení,1,100.0,100.0,100.0,100.0
Tipy na výlety,K vodopádům do Spáleného Poříčí. A k sousedům do Indie,1,100.0,100.0,100.0,100.0
Koktejl,Více než 700 nudistů překonalo rekord v hromadném koupání,1,100.0,100.0,100.0,100.0
Tipy na výlety,První tajemná socha Moai se objevila na Moravě,1,0.0,0.0,0.0,0.0
MFF KV,RECENZE: Geniální, unikátní, sexy. Prostě Tina Turner,1,100.0,100.0,100.0,100.0
Krimi,Rallye honička na Šumpersku: Zloději ujížděli po poli, zastavil je les,1,100.0,100.0,100.0,100.0
Kultura,Skupina Rybičky 48 našla v nové klipu ideálního muže pro ženy,1,100.0,100.0,100.0,100.0
Domácí,Praha chce v centru tržnici jako v New Yorku. Investuje až 300 milionů,1,100.0,100.0,100.0,100.0
Koktejl,Nejmenším asistenčním psem na světě je 15 centimetrů vysoká čivava,1,0.0,0.0,0.0,0.0
Hardware,Apple Watch Ultra nemají konkurenci. Za pozornost stojí ale i další novinky,1,0.0,0.0,0.0,0.0
Krimi,Muž vyhodil družku ze sedmého patra, u soudu se marně domáhal obnovy řízení,1,100.0,100.0,100.0,100.0
Krimi,Brutální vražda na Chebsku: Státní zástupce chce pro podezřelé vazbu,1,100.0,100.0,100.0,100.0
Kultura,Miloslav Šmídmajer a Martin Slunečko: Werich byl emigrantem na ostrově Kampa,1,100.0,100.0,100.0,100.0
Krimi,Policie našla těla zmizelého páru z Prahy v přehradě Švihov,1,100.0,100.0,0.0,0.0
Krimi,Muž v Praze vyskočil z okna, na místě zemřel,1,100.0,100.0,100.0,100.0
Koktejl,Poprvé se podařilo natočit v hlubinách děsivého černého mořského ďábla,1,100.0,100.0,0.0,0.0
Tipy a trendy,Navštívili jsme zahradu, na které vyrůstá nábytek,1,100.0,100.0,100.0,100.0
Amerika,V americkém Kongresu odhalili bustu Václava Havla,1,100.0,100.0,100.0,100.0
Krimi,Nemstila jsem se, hájila se u soudu prostitutka Niky69 obžalovaná z šíření HIV,1,100.0,100.0,100.0,100.0
Krimi,Leží tu kočka nebo ovečka, byl by z ní krásný kožíšek, hlásila žena na linku 158,1,100.0,100.0,100.0,100.0
Bezpečnost,Odstrašující video ukazuje, jak loví pedofilové,1,100.0,100.0,100.0,0.0
Krimi,Muž rozdával v Brně věci z cizího mercedesu kolemjdoucím, zachytila ho kamera,1,100.0,100.0,100.0,100.0
